기업명,RIM기업가치,매출액증가율,순이익증가율,유동비율,순운전자본비율,부채비율,자기자본비율,매출총이익률,ROA,ROI,총자산회전율,시가총액
NH투자증권,124480.61063040791,0.3924683205425665,0.6146645865834633,1.1319310036795205,0.116553927095077,7.579719490569079,0.116553927095077,1.0,0.0221020805575484,0.0159116531720815,0.0399815517064671,30511.165580601264
삼성전자,5097192.563658838,0.1807286102184479,0.511201235998455,2.788574623236484,0.3284546103194121,0.3992169233246714,0.7146852992772043,0.401243469353888,0.1210298503684298,0.0935431713191937,0.6553935903794749,3787940.3782765823
sk하이닉스,1293851.1297898642,0.3478765156549761,1.020677047216794,1.4479809712906364,0.0922669738911117,0.5492023778321978,0.6454941279652089,0.3634581304159747,0.1288090382110403,0.0998085036820227,0.4462829474864162,649037.1464470254
현대차 ,633998.6699629172,0.130897251475034,1.9580692091863243,0.7860270891003751,-0.0678984587922703,1.83173920727028,0.3531398645159746,0.2407784672469998,0.0285488470863411,0.0243350613644834,0.5027245557101969,393989.479188
기아,633910.7243510507,0.180744353798753,2.199986555525679,1.345550047679468,0.1311787584143605,0.9147814829030206,0.5222528047868362,0.2579785406742396,0.0757771129394166,0.0712086761406133,1.0450620792819745,324276.64013869624
현대모비스,299537.09517923364,0.1385799898980246,0.547252603313904,2.235905613356337,0.2755013839654251,0.4560588276886092,0.6867867722041471,0.1435703631942679,0.0396270577380663,0.0458893798863691,0.8100267081046958,206114.3763772152
LG에너지솔루션,105164.33621755254,11.218123331736363,-3.0582115980522357,1.643028772641089,0.3096856182224448,1.7182695827232797,0.3678826465130175,0.2403385634022148,0.0323386957637781,0.0391304530783829,0.7512129640928964,1307645.316455696
SK이노베이션,39158.154511742905,0.3561081218758954,-1.227558578282946,1.4802306992640777,0.1406663450728531,1.5251341695250424,0.3960185609416913,0.0892421894675733,0.0351539714481208,0.0098597433842837,0.9456755387537366,160266.23141554432
현대건설,52541.85784919653,0.0644986417927157,1.434782608695652,1.7718386735789162,0.3442071975271549,1.0825830125247895,0.4801729361979498,0.0837341894771802,0.0383708554638366,0.028231987085801,0.9199584464259344,42487.1578307595
셀트리온,77666.11619283065,0.0239576009950786,0.1333460148373597,2.263967235916853,0.2882747924781022,0.4008739877542959,0.713840080365168,0.5454209358825394,0.1311573641634796,0.1050034366683703,0.3336916867873319,236487.95188989874
유한양행,12980.970333745365,0.0419161676646706,-0.4795168067226891,2.7381391064025795,0.3063154476824417,0.2726897050467483,0.7857374786914523,0.3070268989216732,0.0197256270801201,0.0402224206510268,0.6850393700787402,41531.36132692405
CJ제일제당,81311.8170580964,0.0842829862614814,0.1347914547304171,0.9759597771573668,-0.0070859925975022,1.4850834659658734,0.4024009711123854,0.2199420294265325,0.0567624125887145,0.0332293210405201,0.9789021365961916,48446.84781911393
대한항공,96842.07663782447,0.1847841797516589,-3.516521739130434,0.954655937323013,-0.0144084223471143,2.884804171461031,0.2574132326530918,0.4270583799130512,0.0531645664538334,0.0217007412295337,0.3380636550077047,84811.93857665823
GS리테일,128658.8627935723,0.093474605914943,4.186407766990291,0.5760509926041261,-0.0921425549915397,1.1420804639362088,0.4668358714043993,0.2267225277843705,0.0232127749576988,0.084739847715736,1.0248202199661591,29315.715986734176
LG이노텍,126750.739184178,0.566329204133392,2.762388818297332,1.2426064102951395,0.1037409254140078,1.3357974775209704,0.428113777869636,0.1425503158120115,0.1633037951791665,0.1147466866458263,1.9306068669749656,64200.7725329114
한국전력,-628342.3868974042,0.0359283788605976,-3.4925209080047788,0.6949029692236908,-0.0458565286606856,2.231813332067899,0.3094238117274375,-0.0489619867619524,-0.0276922960330839,-0.0247040005456516,0.2873841259886976,118617.89656173039
농심,12772.754017305317,0.0087885445867111,-0.3315436241610738,1.9602595296025955,0.2041449705162247,0.3176572155579789,0.7589227214731542,0.3378144949305294,0.0365874685333977,0.0343460119314459,0.9183075278457878,22745.231306582282
해태제과식품,-48.00370828182941,0.0067387834722468,-1.010909090909091,0.4803813714704804,-0.2163689112841655,1.520785219399538,0.396701786532295,0.3345076624977981,0.0397007176668193,-0.0004580852038479,0.8668499007482058,1818.1796785848103
SK텔레콤,195087.58838071692,0.0410810743611579,0.6121292902365878,0.8971851115391786,-0.0267636754196685,1.5059545524559996,0.3990482444931141,1.0332206871022056,0.0448767926292326,0.0782561716912585,0.5418277458405178,104156.2664246076
KT&G,121589.01359703338,0.0342412913180226,-0.1705360191191532,3.031106158244101,0.3602210134653227,0.2637014192791755,0.7913261667225215,0.5504934588019279,0.1150094953296727,0.0835073427685116,0.4492794720424841,118874.44784549368
하이브,23739.52657601978,0.577169408514379,0.616532721010333,2.490641553855209,0.2677789760832328,0.6382249012679276,0.6104167988327095,0.6709132892746238,0.0402207701579648,0.0297743661316585,0.2655797331303263,91673.22283807593
아진산업,302.65760197775035,0.0875879282958929,-2.8461538461538463,0.88023598820059,-0.034273172378862,1.8544578313253013,0.3503292250548708,0.1447944919674525,0.0234678372446395,0.0040520006753334,0.8092183015363836,1392.7387546265822
LX세미콘,44011.55377008654,0.6342198123762802,3.088275862068965,2.8358085808580857,0.5692963752665245,0.4650755966512557,0.6825586353944563,0.3467979776701074,0.3152238805970149,0.2527931769722814,1.6194456289978678,16171.449375949367
포스코퓨쳐엠,23390.922126081583,0.2702719959136764,3.505050505050505,2.109650031062332,0.2732186105799872,0.608636811023622,0.6216443594646271,0.1682834883136466,0.0310261312938177,0.0341108986615678,0.507202039515615,217838.34120506328
에스엘,12307.705809641531,0.1980439121756487,0.4984423676012461,1.7821925431274346,0.2737293086660175,0.6908133026012513,0.5914313534566699,0.0955316383992536,0.0430379746835443,0.0374683544303797,1.1688802336903603,13683.498809620254
LIG넥스원,13803.5587144623,0.1386615009685683,0.8151986183074266,0.9597262437483548,-0.0296879850977957,2.375867941831521,0.2962201179757839,0.1791790143782241,0.0377212045948463,0.040787022663769,0.7071561626823968,16721.67088607595
한화에어로스페이스,32891.88133498146,0.0413425038523696,0.8324225865209471,1.0385726895684453,0.0288797552010719,1.8095177535863265,0.3559361929421137,0.2434944237918215,0.0250864582013072,0.0273226022560611,0.5016748447373662,50067.942911392405
롯데하이마트,-6912.044499381955,-0.0449194165412049,-3.0034843205574915,1.1864141765114662,0.0364532019704433,0.6108131771916384,0.6208255478172244,0.2410264361578417,0.0362833361644301,-0.0195345676915236,1.3146594190589431,2956.1337900962026
아모레퍼시픽,24717.18170580964,0.0972203420423266,7.260273972602739,1.743844492440605,0.1407621756829663,0.2892734439221803,0.7756306505141661,0.7198083526968395,0.0561413834257034,0.0295747707096964,0.7950528879951608,77730.21297896202
현대글로비스,103354.78986402968,0.3183857045139498,0.2921960072595281,1.7672330712655338,0.248560090050859,1.0939543045901865,0.4775653402788619,0.0684906977171297,0.0925321874306748,0.0643502123918526,1.7894814680919242,60593.354430379746
하이트진로,8940.682323856614,-0.0236670655497939,-0.1709006928406466,0.6856678583035424,-0.1331827820770565,2.321533113794365,0.3010657927349839,0.4826365245812338,0.0479469031422984,0.0197736223183057,0.6066756630222246,16329.14650542405
에코프로,46226.650185414095,0.7679830747531735,4.056261343012705,1.5185096269265856,0.3175802846723914,1.003889445459367,0.4990295259381249,0.528586624119133,0.0252911422185625,0.0819315374661804,0.4423597223856017,118243.69887443037
삼천당제약,-1975.5723114956736,0.0023966446974236,-2.3866666666666667,3.1277777777777778,0.3341087525443443,0.3739512584898122,0.7278278569351556,0.4967124925283921,-0.0444896772317534,-0.0302413492294271,0.4864786275079965,15037.651787227847
테스,10148.351050679852,0.5252032520325203,1.4666666666666666,5.203517587939698,0.4965865241911546,0.1424211597151576,0.8753339269813001,0.2470682302771855,0.184624517661027,0.2196497476996141,1.1136835856337193,3996.5097204278477
SK바이오팜,8647.898640296662,15.1,-1.2619240097008892,2.991416309012876,0.5045828802237067,0.4491220171094102,0.6900730153798353,0.4978499761108457,0.1475842783905546,0.1006680130495572,0.6503029361503806,52759.33913291139
인텍플러스,3490.0667490729293,1.126110124333925,1.4565217391304348,1.7230769230769232,0.3500931098696462,1.1141732283464567,0.4729981378026071,0.4561403508771929,0.2560521415270018,0.2104283054003724,1.1145251396648044,2360.1677923924053
범한퓨얼셀,2211.1545117428923,0.445141065830721,-0.0571428571428571,6.105882352941176,1.541740674955595,1.2701612903225807,0.4404973357015986,0.1106290672451193,0.1101243339253996,0.0586145648312611,0.8188277087033747,2484.464341772152
디와이피엔에프,605.8220024721878,-0.5308525671219971,-0.823076923076923,1.208469055374593,0.0756948551153163,0.7596253902185224,0.5683027794204613,0.0251004016064257,0.0224719101123595,0.0272028385570668,0.5890005913660555,4629.832016772152
신흥에스이씨,4553.655129789864,0.3077472331310246,0.4590163934426229,1.2213781877373846,0.0753601773180642,0.864967275232518,0.5362024381233839,0.1758121758121758,0.0574436645733284,0.0493165866272626,0.6765792390099742,3864.8105486202535
이오테크닉스,9633.048207663782,0.2023992617656105,2.351851851851852,4.593556381660471,0.5123674911660777,0.1676980198019802,0.8565371024734982,0.3343566129444871,0.1379858657243816,0.1279151943462897,0.6906360424028268,10021.252178481012
SKC,28694.58590852905,-0.081795693256012,3.650815217391304,1.058139534883721,0.0161809679455025,1.7077637574483,0.369314412388149,0.2625651444218708,0.0649665863011925,0.055387453277455,0.3663694762220676,38447.347417518984
한국항공우주,8127.925834363411,-0.0930232558139534,-0.2627939142461964,1.3145959072890254,0.1504474655007514,3.5130260521042085,0.2215808170515097,0.1198142294032705,0.0099569613335155,0.0091030195381882,0.4376110124333925,47933.07540172152
한미글로벌,1889.6217552533992,0.1612209802235597,0.5384615384615384,1.3533464566929134,0.125832457062741,0.9791811242192922,0.5050823694356817,0.3313587560162903,0.0686996144409393,0.0560813179109709,0.9467227479845776,3314.797578164557
씨에스윈드,11196.843016069222,0.2331028789598596,0.925595238095238,1.8734066701588965,0.2824233527186494,0.8765628311082857,0.5328891649257523,0.1434309623430962,0.05708316865225,0.0365309694540116,0.674721924227881,30743.48660222785
SK오션플랜트,-5676.741656365884,0.1776685393258427,-8.114754098360656,0.6077047196450182,-0.2630511225317825,3.1054969461410327,0.2435758723289153,0.0862651560325978,0.0357046253719231,-0.117392480389505,0.6804165539626724,10655.02134484557
HD한국조선해양,-109043.96786155748,0.0395673557572951,0.3663793103448275,1.290231692730253,0.1200193455488749,1.198609611883549,0.454832906485522,-0.0333496843817367,-0.0507380986403156,-0.0418127658638996,0.5676672858707879,58079.644093620256
피엔티,7718.195302843015,-0.0317867213534991,0.5319767441860465,1.131520395550062,0.1845940319222762,2.24366910523354,0.3082928521859819,0.2851469420174742,0.0943789035392088,0.0914295628036086,0.6552741151977793,11341.956605050633
삼성물산,202953.8936959209,0.1402927578343995,0.5758593951925562,1.2375741771966808,0.070583252180272,0.6564145308883319,0.6037136123550558,0.1752768812835217,0.0216488612626571,0.0331086389093028,0.6236754553320276,204691.167178481
해성디에스,9854.86650185414,0.4288205798997166,1.37,1.6537467700258397,0.2130974942093072,0.6136595310907238,0.6197094125078964,0.2070491303021056,0.1817224678879764,0.1497157296272899,1.3800800168456515,7801.816455696202
비에이치,11372.5587144623,0.4374826725810923,2.1544401544401546,1.3593539703903097,0.1682631711620872,0.9446078431372548,0.5142425006301992,0.096914175506268,0.0896143181245273,0.1029745399546256,1.3070330224350897,8093.239582512658
심텍,16470.71569839308,0.1368403529215914,1.0938053097345133,0.7166666666666667,-0.1130160951714485,1.2488853920797272,0.4447165850244926,0.2080099575340459,0.2032890132960112,0.1379752740844413,1.5929554466993234,9321.570606
JYP Ent.,9580.516687268231,0.342797783933518,1.2804054054054057,2.3382642998027614,0.427536231884058,0.266560255387071,0.7895400126023945,0.8076328004125838,0.1824196597353497,0.2126654064272211,0.6109010712035287,29332.1617755443
한화솔루션,88654.04944375771,0.1664165307232191,1.0427577063307922,1.2592054050084454,0.0882064815370159,1.4395820123884309,0.4099042363901717,0.2611979263789952,0.0369009776285011,0.0308032947479957,0.5360562986065295,88911.17490196251
HL만도,22492.453646477134,0.1049519187561786,11.848920863309353,1.382560105184072,0.1428195778697146,1.7903927994912685,0.3583724843980085,0.1466148290334125,0.0407229507047191,0.0313091648551994,1.0776593506766707,21937.593751898734
현대위아,7873.918417799752,0.1419101362215952,0.0446927374301676,1.954804119832573,0.2619781921414285,1.0971233729331853,0.4768436673333763,0.0660228223760245,0.0132524679011549,0.0072391767210787,0.9713787986321698,15565.226239594936
두산퓨얼셀,1082.5191594561184,-0.1741013425725422,-0.3873239436619718,2.1608570514870484,0.5193876091000144,0.3487070629100733,0.7414508513378165,0.1171997902464604,0.0257547574760337,0.0124481327800829,0.5457146945199599,21645.261925746832
일진하이솔루스,1887.2484548825712,0.0370044052863436,-0.4230769230769231,12.39662447257384,0.7863173216885008,0.1184895833333333,0.8943231441048035,0.1996601529311809,0.0285298398835516,0.0262008733624454,0.3426491994177583,11266.971603607595
초록뱀미디어,-3998.368355995056,2.1927194860813706,-0.2603550295857988,1.2475806451612903,0.0557168784029038,0.4883846569421934,0.6718693284936479,0.2226693494299128,0.007622504537205,-0.0453720508166969,0.2705989110707804,2108.7431151265823
나스미디어,3413.695920889988,0.1129032258064516,0.1731601731601731,1.6464199517296862,0.3276916802610114,1.2110009017132553,0.4522838499184339,1.0,0.0670880913539967,0.0552610114192495,0.2532626427406199,2715.4285804518986
나이스정보통신,5275.95673671199,0.291161178509532,2.046153846153846,1.2668024439918533,0.1755604288499025,1.955707598127476,0.3383284600389863,0.1821029082774049,0.0570175438596491,0.0482456140350877,0.8168859649122807,2591.1392405063293
덴티스,80.98887515451176,0.4068522483940043,-1.0073529411764706,0.9389952153110048,-0.0440034512510785,2.588235294117647,0.2786885245901639,0.6925418569254186,0.0043140638481449,0.0008628127696289,0.5668679896462467,1378.0067443037974
인크로스,2898.0593325092705,0.3147208121827411,0.7154471544715447,1.5825825825825826,0.3368055555555556,1.4774193548387098,0.4036458333333333,0.5501930501930502,0.0928819444444444,0.0915798611111111,0.2248263888888889,2193.069571336709
더블유게임즈,17187.330037082822,-0.0518079611060467,0.2524038461538461,5.1502439024390245,0.3078370359649757,0.1663571910871033,0.8573702872856213,1.0,0.1377813155799985,0.1131051450900933,0.451624574860699,8333.3239393481
대아티아이,630.778739184178,0.0255731922398589,-0.273972602739726,1.736176935229068,0.2409513960703205,0.8427073403241182,0.5423991726990692,0.1831470335339639,0.0496380558428128,0.0274043433298862,0.6013443640124095,2273.8368899259494
디아이씨,5176.5018541409145,0.1959870287798946,-1.2476910159529806,0.6138500343957808,-0.2677691206869136,3.7456603773584902,0.2106853235808554,0.1237078461277749,0.0434091270472253,0.0469072984576244,0.9383049769438704,1729.5567997658227
인터로조,2674.567367119901,0.3242630385487528,0.6521739130434783,3.3385416666666665,0.3872358775334196,0.3070422535211267,0.7654161276412247,0.4863013698630137,0.1216041397153945,0.081931867184131,0.5036653730056059,4279.796711341772
CJ CGV,-43450.51668726824,0.2620843332190606,-0.5492283129324108,0.5511868238333603,-0.14684982168802,11.56388981081978,0.0795931845198784,1.740187423604509,-0.0637696473385285,-0.0894994056267335,0.1945053493593977,7724.748579516455
SBS,18854.89740420272,0.2193420899686156,-3.5051903114186853,2.556209150326797,0.3256736424565722,1.026330376940133,0.4935029407741759,0.3521448999046711,0.117836137327315,0.099028860620982,0.7174121187252086,6935.519069316455
동아쏘시오홀딩스,7755.006180469716,0.1258776969232733,-0.6274630541871922,0.5975975975975976,-0.1346813290765046,0.7170558375634518,0.5823578100981436,0.3338246966776279,0.0364195341137519,0.035769185290292,0.5214023885538607,5683.964820734177
컬러레이,3604.770086526576,-0.1736770691994572,0.1855203619909502,8.06060606060606,0.6510978043912176,0.1020677518697756,0.9073852295409182,0.6403940886699507,0.1261477045908183,0.1045908183632734,0.2431137724550898,715.8805414651899
파라다이스,-6728.889987639061,-0.0868032606300947,-0.5290593169562612,1.4446513552658804,0.0618987268851892,1.2925250924458531,0.436200241949421,-0.0004825090470446,-0.0158995333832594,-0.0226395529696411,0.119390517886975,14868.63012676962
강원랜드,-1326.852904820771,0.6473046385290431,-0.9615802827111272,3.269534333070245,0.300525174404933,0.1766170683718642,0.849894181276618,0.078259766615931,-0.0137694980795861,-0.0027695764638256,0.2059937815169963,42300.3698221519
제주맥주,-1243.9245982694686,0.3333333333333333,-0.2264150943396226,1.832,0.2241379310344827,0.6,0.625,0.3819444444444444,-0.0775862068965517,-0.0883620689655172,0.3103448275862069,919.707418828481
롯데칠성,17564.810877626704,0.1098759964570416,-9.160714285714286,0.8834228304174606,-0.037422153024911,1.4890319009065116,0.4017737989323843,0.4580822792386577,0.0506561387900355,0.0381172153024911,0.6967582295373665,14791.480729822786
신세계 I&C,5464.524103831891,0.0953570684988548,-0.4396551724137931,2.5601719197707737,0.3075402428692459,0.2815779949330438,0.7802880542219712,0.132674396502566,0.1002541654899745,0.1101383789889861,1.485738491951426,2688.795443037975
케이엠더블유,-464.46229913473417,-0.3937961595273264,-1.1390977443609025,2.238625812441968,0.3640829694323144,0.4626746506986028,0.68367903930131,0.2446393762183235,-0.0761462882096069,-0.0100982532751091,0.5600436681222707,8956.875928863292
LG전자,134607.4066749073,0.2730050518534084,-0.3143715476305843,1.1637559854190749,0.0723222048745828,1.66103094835307,0.3757934986864616,0.255685446771662,0.0758767050288417,0.0264577470714172,1.3819358095790133,183341.4819455443
티에스이,6098.955500618047,0.0777583187390543,0.4693877551020408,2.5423280423280423,0.3136094674556213,0.3760177646188009,0.7267348036578806,0.3178420539486513,0.1468531468531468,0.1161915008068854,0.8275954814416353,4345.251352803797
에스티아이,3040.1977750309024,0.1872909698996655,1.1682242990654206,2.0707070707070705,0.3461995249406175,0.725922131147541,0.5795724465558195,0.2428794992175273,0.0760095011876484,0.0688836104513064,0.9486342042755344,1964.603189873418
제이티,2031.477132262052,0.4708520179372197,1.6730769230769231,2.123076923076923,0.3816993464052287,0.6616052060737527,0.6026143790849673,0.25,0.1464052287581699,0.1816993464052287,0.857516339869281,847.778477263291
프로텍,6397.194066749073,1.0115606936416186,3.2432432432432434,5.332326283987915,0.5021008403361344,0.1377937076861808,0.8792016806722689,0.3925287356321839,0.1761204481792717,0.1649159663865546,0.6092436974789915,2925.512658227848
넷마블,30710.88504326329,0.0088940759819703,-0.2627218934911242,0.642170015051371,-0.1025525610007689,0.7750220550293789,0.5633732815694218,1.0,0.0141600555149196,0.0233687803597216,0.2350850541082916,54211.63532470887
SFA반도체,7122.2484548825705,0.118652940150061,2.1306818181818183,3.048206278026906,0.2813366184170003,0.5247710730218361,0.6558361564521097,0.1246295429730151,0.1024022174314752,0.0848475515860794,0.9872189713581768,8196.57659496076
엑시콘,4834.857849196539,-0.0178041543026706,1.786885245901639,2.909090909090909,0.2052117263843648,0.1577358490566037,0.8631921824104235,0.3519637462235649,0.0410423452768729,0.2214983713355048,0.4312703583061889,1058.9524484354429
피에스케이홀딩스,6453.819530284301,1.050251256281407,-0.2128378378378378,5.456896551724138,0.3381294964028777,0.2159045725646123,0.8224329627207325,0.6090686274509803,0.0739045127534336,0.1523871811641595,0.2668410725964683,1992.1469446329113
넥센타이어,611.4548825710735,0.224545079795065,-1.2771084337349397,1.00726409163931,0.0027200920646544,1.389774360897556,0.4184495475231469,0.2075117822448783,0.0011508081811999,0.0012031176439817,0.5438614845425538,7783.017124883545
코미코,6610.605686032139,0.2798804780876494,0.9423868312757202,1.6519208381839348,0.1488965700611539,0.6941441441441442,0.5902685455995745,0.4922178988326848,0.1563413985642116,0.1254985376229726,0.6833289018877958,4544.145873398734
아프리카tv,10322.707045735477,0.3850457782299084,0.953168044077135,1.6184074457083764,0.2929936305732484,0.948901623686724,0.512983831455169,1.0,0.2175404213620774,0.1736893679568839,0.6670749632533072,9466.740893088609
코오롱글로벌,19140.678615574783,-0.3050761162873581,0.7018633540372671,0.8195630864024647,-0.1000504717164266,3.199217476361265,0.2381488527390612,0.1219136933108652,0.0725627984625538,0.0531894242341887,1.0598283961641497,2901.066802627848
씨에스베어링,-146.22496909765152,-0.0763285024154589,-1.1929824561403508,0.7918994413407822,-0.1093979441997063,1.4408602150537635,0.4096916299559471,0.1182008368200836,0.0036710719530102,-0.0080763582966226,0.7019089574155654,2932.4392405063295
상아프론테크,1259.3028430160691,0.1643835616438356,3.0434782608695654,1.7087682672233822,0.2124530663329161,0.7599118942731278,0.5682102628285357,0.2128851540616246,0.0375469336670838,0.0290988735919899,0.5585106382978723,5071.965407848101
OCI,90851.17676143386,0.6199750312109863,-3.59593949044586,2.700363930448848,0.3685945197314212,0.8260131890646009,0.5476411703862134,0.2793156596794081,0.1097456215704493,0.11432127767746,0.5687137322276958,17222.470841974686
효성첨단소재,40831.59456118664,0.5024638770567109,47.52941176470589,0.8192615384615385,-0.1009729432392477,3.03090354767184,0.2480833361983016,0.1450886652954583,0.1503420772166259,0.1134527452126379,1.2369099597758448,18760.207561518986
효성티앤씨,133832.521631644,0.6653750774953503,4.98871063576946,0.9808237986270024,-0.0092566000220921,1.5666250850533,0.3896167016458632,0.0502675663099115,0.3145255716337126,0.2226665193858389,1.8990389925991384,18411.273966835444
삼성바이오로직스,50651.33621755254,0.3461538461538461,0.6331950207468879,1.5443501135955997,0.2855959849435383,0.596842379435395,0.6262358845671268,0.9364795918367348,0.0674153074027603,0.0493851944792973,0.1967377666248431,564139.5389873417
코오롱인더,24701.359703337454,0.1742437599173866,-0.008272506082725,0.991399390790181,-0.0034277756949279,1.196071512585274,0.4553585774730866,0.2792518392998863,0.0451145269848071,0.0363844107617874,0.8323246389231072,12102.129867367088
크래프톤,101731.35475896168,0.1287116858237547,-0.065432320690275,5.725007834534629,0.5273881562838854,0.2407881602361008,0.8059393473014096,1.0,0.11378502221134,0.0909265801532057,0.3297422085417468,89809.44021683543
한국카본,1793.5352286773796,-0.106631042020889,-0.7508710801393729,2.6361702127659576,0.3085874799357945,0.2812339331619537,0.7804975922953451,0.16557911908646,0.0656099518459069,0.0286918138041733,0.7379614767255217,5075.241572386076
현대미포조선,-19015.9542645241,0.0340974212034383,12.016260162601624,1.090192469288944,0.0581182476858417,0.7594247606950052,0.5683675837351417,0.0044679966749792,-0.056029703736173,-0.0412809736224634,0.7444498878374546,28555.60295406329
다우데이타,20040.939431396782,0.2917607334262549,0.3705167173252279,1.7280718449438104,0.3499760645936832,8.656387393680404,0.1035583970724338,0.3148888314767252,0.0279884684531344,0.0191866217035626,0.1399976596491601,15269.531265822785
db하이텍,45597.571075401735,0.2978950742600705,0.9090361445783132,3.283135509396637,0.595715852635654,0.4013199529879758,0.7136589457384347,0.768255536346423,0.2575004839021872,0.2044648041809149,0.7837279824504807,25213.620920734178
한미반도체,14827.950556242276,0.4498834498834498,1.083832335329341,3.0954151177199503,0.3938970416957838,0.2378892733564014,0.8078266946191475,0.4828510182207931,0.2851153039832285,0.2431865828092243,0.8693221523410203,18180.0244702481
삼성엔지니어링,51158.88875154512,0.1092722100397084,0.3927013090043633,1.1530874451683235,0.097347615825177,2.090385105840346,0.3235842672520507,0.1150440113801808,0.0830706257117863,0.0579497251885718,1.2356941258025649,56459.16455696203
HD현대건설기계,14628.138442521633,0.373896674335913,13.870588235294118,1.7111450826235717,0.2744409484211709,1.2997803333764053,0.4348241375435442,0.1832962884023992,0.0451455219687605,0.0355096078211034,0.9226598494212832,11135.187456151896
덕산네오룩스,6924.894932014833,0.3273231622746186,0.4054054054054054,11.685185185185183,0.5141075141075141,0.1727621037965865,0.8526878526878527,0.3124346917450366,0.1514701514701514,0.138996138996139,0.5684585684585685,10656.504775018986
SK바이오사이언스,75373.92336217553,3.11790780141844,9.793313069908814,3.995217391304348,0.6529548362636842,0.3177418347592581,0.7588739870148334,0.6138858988159311,0.2247286858442727,0.1682858632292308,0.440263494621108,56861.98788782278
셀트리온제약,4485.48825710754,0.706763698630137,0.6555023923444976,1.4712264150943395,0.1566076187490202,0.9213855421686749,0.5204577519987459,0.2829194883370955,0.0749333751371688,0.0542404765637247,0.6250195955478915,31071.63745944304
셀트리온헬스케어,19678.427688504325,0.1086876382403538,-0.3652246256239601,1.904628268519756,0.5187626127161724,0.8590084528445247,0.5379211689273763,0.3113327791632031,0.0509362147801875,0.0389812757043962,0.4609548624415664,106721.99096392404
동진쎄미켐,14310.417799752784,0.2383237364043506,0.2063305978898007,1.5046871593634183,0.1951610183780138,1.1144385026737968,0.4729387961557916,0.2068371652458451,0.1111111111111111,0.0867475973697521,0.9790085988872028,16972.314959227846
카카오,211042.32385661316,0.4763038876058506,8.49365628604383,1.648045048873778,0.1338785580080422,0.6762030905077263,0.5965864194279091,1.1580817051509769,0.0261154717378707,0.0722664138088465,0.2693945459972958,268170.0846497089
삼성전기,118681.18788627935,0.2478557517444185,0.4674575184353959,1.9358837273771337,0.2377129981692719,0.4468280188033939,0.6911601987647615,0.2339121447028423,0.149566459452391,0.0920795863761643,0.973202969400688,110027.59616729114
덕산하이메탈,4305.648949320149,0.6793478260869565,1.0718954248366013,2.239263803680981,0.1872103799814643,0.1879588839941262,0.8415199258572753,0.1779935275080906,0.0185356811862835,0.0979301822675316,0.2863762743280815,2708.5054407392404
유니테스트,-731.184177997528,-0.0720647773279352,-6.5,4.965957446808511,0.4526469159786304,0.3431180691454664,0.7445361826129189,0.2225130890052356,-0.0441962117532782,-0.0320543953375424,0.5565808644973288,2703.964285379747
유니셈,5227.601977750309,0.3765690376569037,0.8634146341463415,3.696465696465697,0.5568913696865607,0.2726775956284153,0.785744954916273,0.2242485646740966,0.1876341777586947,0.1640188922284242,1.2713610991841993,2290.268118850633
넥스틴,2628.865265760198,0.1558704453441295,0.2312925170068027,6.273684210526316,0.6592105263157895,0.1585365853658536,0.8631578947368421,0.6129597197898424,0.2907894736842105,0.2381578947368421,0.7513157894736842,6226.162077037975
제우스,2018.1334981458592,0.1133333333333333,-0.0994475138121546,1.4481693868548742,0.1918066830281291,1.116260487415102,0.4725316216726449,0.2786926147704591,0.047007740230319,0.0307721351708514,0.7566547102133283,3046.652455696202
유진테크,8293.461063040791,0.6021717670286278,5.383838383838384,3.831185567010309,0.5737790545834421,0.2323785001609269,0.8114390180203709,0.4673444239063463,0.1930007834943849,0.1650561504309219,0.8477409245233742,6509.316233924052
한솔아이원스,4027.88133498146,0.1189336978810663,6.45945945945946,0.6258064516129033,-0.1940881204684885,1.206896551724138,0.45287228109314,0.354306658521686,0.2147239263803681,0.1539319576129392,0.912994980479643,2307.601041508861
티씨케이,11267.707045735477,0.1866783523225241,0.3537190082644628,5.633196721311475,0.5801898896587119,0.1478645066273932,0.8711829612522454,0.4582717872968981,0.2653323069027457,0.2101616628175519,0.6948935078265333,11894.164873417722
하나머티리얼즈,9517.577255871443,0.3507722969606378,0.7506561679790026,1.0784671532846717,0.0193824656299301,0.7264591439688716,0.5792201938246563,0.3994835853928439,0.1854856885282848,0.1503267973856209,0.6109984223574487,8020.085711696203
에이프로,-155.13473423980236,0.2551020408163265,-2.4444444444444446,1.8108108108108107,0.3296703296703296,0.688026981450253,0.5924075924075924,0.1089430894308943,-0.0479520479520479,-0.0129870129870129,0.6143856143856143,2116.073159726582
테크윙,2303.5550061804697,0.121384750219106,-0.4802431610942249,1.562287270251872,0.1623427672955975,1.2078993055555556,0.4528301886792453,0.3399765533411489,0.0711477987421383,0.0336084905660377,0.5029481132075472,2509.1247159113923
원익머트리얼즈,7007.088998763906,0.1224710982658959,0.595166163141994,1.997093023255814,0.1481961546770361,0.1802192199847055,0.8474832577230503,0.3047956227872546,0.1090948368978181,0.1140635126377187,0.6712032836465759,3486.83017721519
엘오티베큠,2706.101359703337,0.5163551401869159,4.175,2.45648604269294,0.3362395754359363,0.3640124095139607,0.733131159969674,0.3724961479198767,0.1000758150113722,0.0784685367702805,0.9840788476118272,2476.496360822785
